1314, "¡Un buen comienzo!", "Aumento Naval consigue", "Hemos aumentado nuestra capacidad naval, pero para lograr nuestros objetivos a largo plazo vamos a exigir considerables fuerzas terrestres también para tomar y mantener territorio. El aumento de nuestras instalaciones de fabricación Tierra activas para al menos 7 debería ayudarnos a satisfacer nuestras necesidades de implementación.", "", "", "", "", "", ""
1315, "Construir la capacidad aumentó", "", "Nuestro aumento de capacidad de construcción naval y la tierra son un buen comienzo. Tenga en mente que vamos a necesitar recursos militares considerables para lograr nuestro objetivo final de controlar tierras y recursos adicionales requeridos.", "", "", "", "", "", ""
1316, "Nuestras tierras en Indochina", "", "Durante los últimos 50 años, hemos perdido terreno a los franceses a lo largo de nuestra frontera oriental. Gran parte de lo que ellos llaman Indochina es tierra que pertenece a nuestro pueblo. En caso de que los franceses nunca debilitar, debemos estar preparados para volver a tomar lo que es nuestro.", "", "", "", "", "", ""
1317, "Francia ha caído!", "", "Indochina se ha hecho nominalmente independiente por el hecho de que el gobierno francés ha caído. Tienen motivos para presentarse como independiente, es el momento restauramos nuestras fronteras adecuadas.", "", "", "", "", "", ""
1318, "Tratado de Craiova Firmado", "Tratado de Craiova Firmado", "Reclamaciones búlgaras sobre Dobruja meridional se han resuelto. Rumania ha entregado la tierra era propiedad de Bulgaria.", "", "", "", "", "", ""
1319, "Sudetes", "Posición Tropas around¶Czechoslovakia", "El gobierno de Checoslovaquia se niega a conceder la autonomía a la gran población alemana que viven en su territorio. Debemos dejar claro que apoyamos los Sudetes independence.¶¶We necesita para posicionar al menos veinte unidades de tierra a lo largo de su frontera norte, en la zona de batalla cerca de %s, y veinte unidades de tierra a lo largo de su frontera sur en la zona de batalla cerca de %s. Esto debe presionarlos a tomar la decisión correcta.", "Éxito", "Fallar", "", "", "", ""
132, "Sugerencia de construcción de unidades", "Sugerencia de construcción: %s (%s)", "Recomiendo firmemente que añadamos algunas unidades de %s (%s) a la cola de construcción.", "", "", "Recibido.", "", "", ""
1320, "Relaciones italianos", "", "El apoyo de Italia de nuestra ocupación en Renania fue un giro de bienvenida de los acontecimientos. Parecería que los británicos y los franceses ya no son de su agrado. Mussolini parece particularmente frustrado por la reacción internacional a sus conquistas en Etiopía. Esto nos puede presentar una oportunidad para asegurar nuestra frontera sur y nos dará más influencia sobre Austria. Tenga en cuenta que la amenaza presentada por el bolchevismo en el este sigue siendo de mayor importancia.", "", "", "", "", "", ""
1321, "Las relaciones con China", "", "En los últimos años, China ha sido un socio comercial valioso para nosotros. Sin embargo, debemos vigilar de cerca la situación en el extremo oriente entre ellos y Japón y estar dispuestos a cambiar nuestras relaciones diplomáticas en respuesta a los acontecimientos en curso por lo que nos aseguramos de suministro continuo de productos básicos muy necesarios de esa región.", "", "", "", "", "", ""
1322, "Aumentar la capacidad de producción de aire", "Capacidad Aire de seis o more.¶", "El Tratado de Versalles fue la clara intención de desgastar nuestras fuerzas armadas hasta que no quedó nada. Ha llegado el momento de deshacerse de sus limitaciones y volver a la situación de una gran potencia. Nuestro primer paso debe ser aumentar nuestra capacidad de producción de aviones. El control de los cielos será importante en cualquier nuevo conflicto y estamos claramente en un camino para la guerra.", "Éxito", "Fallar", "", "", "", ""
1323, "Aumentar nuestro personal militar", "Reservas Active +> 550k¶", "¡Excelente! Las nuevas instalaciones de producción nos servirán bien. Ahora tenemos que asegurar que tenemos los hombres para ir con nuestro equipo. Tenemos que aumentar nuestra fuerza permanente del personal activo y de reserva a un total de al menos 550K hombres. El aumento del presupuesto correspondiente a los sueldos y mantenimiento y formación que recorrer un largo camino para atraer a nuevos reclutas.", "", "", "", "", "", ""
1324, "Nuestro lugar en el mundo", "", "", "", "", "", "", "", ""
1325, "El Plan de Cuatro Años - Foto", "MilGoods> 30k and¶Petroleum> 200M", "La mayor amenaza que enfrentamos es sin duda, la Unión Soviética y su ideología comunista. En última instancia, todas las acciones que realizamos a partir de ahora deben movernos hacia la destrucción de este estado bolchevique. Para ello, hay que tomar una serie de medidas para asegurar que estamos preparados para esta tarea. Podemos correr el riesgo de una respuesta de las potencias occidentales, pero seguramente reconoceremos cuando la verdadera amenaza lies.¶¶With esto en mente, tenemos que almacenar los recursos y equipos que ayudarán a nuestros planes para tener éxito. Debemos comenzar por aumentar nuestras existencias de Militar Productos y Petróleo.", "", "", "", "", "", ""
1326, "El Plan de Cuatro Años - Caucho", "Construir 2 Rubber¶Facilities sintéticas", "Un suministro adecuado de goma también será importante para los planes militares. Dado que no tenemos control sobre cualquier fuente natural de este producto, debemos construir al menos dos instalaciones de caucho sintético, tan pronto como sea posible.", "", "", "", "", "", ""
1327, "El Plan de Cuatro Años - Ore", "Construir Ore Mines¶", "Si bien hemos sido capaces de confiar en Suecia en el pasado como fuente de metal Minerales, debemos estar preparados en caso de que la fuente se pierde para nosotros. Tenemos que tener al menos 20 minas produciendo activamente para prevenir cualquier posible escasez.", "", "", "", "", "", ""
1328, "El Plan de Cuatro Años - Ejército", "Capacidad de acumulación Tierra de ten¶or más", "Nuestra necesidad de ser capaces de desplegar un ejército dominante capaz de lograr nuestros objetivos a largo plazo nos obligan a aumentar significativamente el número de instalaciones de generación que poseemos. Como mínimo tendremos que tener diez instalaciones activas de fabricación Tierra.", "", "", "", "", "", ""
1329, "El Plan de Cuatro Años - Tanques", "Nuevo diseño del tanque; Panzer IV¶", "Además de contar con un número adecuado, es imprescindible que seamos capaces de desplegar el equipo militar que es superior a la de nuestros enemigos. Nuestros asesores militares han propuesto un diseño posible nuevo tanque que debemos investigar de inmediato, el 'Panzer IV'. Esto sin duda le dará nuestro ejército una ventaja en el campo de batalla! (Prerrequisito Technologies - Tank Tech '37 y Armor diseños II)", "", "", "", "", "", ""
133, "Construcción Begun", "Iniciada construcción de instalaciones de %s.", "Construcción de un %s ha comenzado.", "", "", "Recibido", "", "", ""
1330, "El Plan de Cuatro Años - Aviones", "Nueva Aeronaves; Bf-110C¶", "No sólo tenemos que dominar en el suelo, el aire será igualmente importante en cualquier batalla por Europa. Planes se han presentado en un nuevo interceptor. Bf-110C y debemos investigar esto tan pronto como sea posible para ayudar a lograr la superioridad aérea sobre el campo de batalla. (Tecnologías de requisitos previos - Detección Radio Aplicada, metal de la aleación células de aeronaves, y Aviónica Tecnologías mejoras)", "", "", "", "", "", ""
1331, "El Plan de Cuatro Años - Subs", "Nueva Sub; Tipo VIIC¶", "No debemos descuidar la necesidad de controlar las vías marítimas de Europa. Si podemos limitar el reabastecimiento de nuestros enemigos por mar, eso debería darnos una gran ventaja estratégica. Nuestros investigadores han sugerido que investigamos su diseño para un submarino VIIC que sería una mejora significativa sobre los diseños actuales. (Prerrequisito Tecnología - Diseños Torpedo básicos)", "", "", "", "", "", ""
1332, "Socio asiático contra soviéticos", "", "Mientras que nuestra relación con China ha sido de beneficio mutuo, parece que los japoneses presentar un socio mucho más fuerte en nuestros planes contra Stalin. Debemos ver lo que podemos hacer para que nuestras naciones más cerca.", "", "", "", "", "", ""
1333, "Reclamar territorio de Memel", "Estación 25 unidades de tierra en ¶Königsberg Battlezone", "Al regresar a la situación de una gran potencia, debemos recuperar el territorio que queda perdido para nosotros en 1918. Por el estacionamiento de un número significativo de tropas en Prusia alrededor de la ciudad de %s, la amenaza implícita debe causar Lituania a conceder el control de la Klaipeda (Memel) región para nosotros. Esperamos solamente su orden de desplegar nuestros troops.¶¶This probablemente afectará a nuestras relaciones con el resto de Europa, pero que aparece inevitable de todos modos ...", "Éxito", "Fallar", "", "", "", ""
1334, "Pacto de Acero", "Aliado con Italy¶", "Tanto los italianos y nos seguimos enfrentando una creciente presión diplomática de los británicos y los franceses en respuesta a nuestras acciones independientes. La presentación de un bloque más unificada en contra de estas presiones, sin duda, dará Gran Bretaña y Francia pausa antes de que escalen sus acciones. Con su permiso, nos acercaremos a los italianos sobre una mayor cooperación.", "", "", "", "", "", ""
1335, "Pacto Ribbentrop-Mólotov", "Regístrate No Agresión Treaty¶with la URSS", "Nuestras conversaciones con la Unión Soviética han dado sus frutos, estamos dispuestos a firmar un acuerdo que declarar públicamente nuestra intención de no agresión y secretamente mapas a cabo cada una de nuestras demandas en Europa del Este. Sabemos que con el tiempo van a buscar el dominio de Finlandia y los países bálticos. También son propensos a tomar algunas de Polonia desde el este una vez que atacamos desde el oeste. En su comando, vamos a finalizar el acuerdo.", "", "", "", "", "", ""
1336, "Parlamento Klaipeda Favor", "", "El agarre de Lituania el Memel continúa debilitándose. El liderazgo en Memel se compone actualmente de una gran mayoría de los miembros de Pro-alemanas. Seguramente Lituania cejará en su reclamo de la región ahora haciendo que tanto trouble.¶¶If no, pronto puede ser llamado a intervenir.", "", "", "", "", "", ""
1337, "El tiempo no está de nuestro lado", "", "No estamos en condiciones de luchar un largo conflicto, sacado. Tendremos que buscar maneras de hacer huelgas decisivos que debilitan las potencias occidentales. Nuestros planificadores militares nos dicen que debemos estar preparados para empujar en las líneas occidentales a principios del nuevo año. Por ahora, a menos que las principales oportunidades se presentan, que probablemente son los mejores para intentar un Sitzkreig más de un Blitzkreig.", "", "", "", "", "", ""
1338, "Ore Suministro de Suecia", "", "Nuestro comercio con los suecos para nuestras necesidades de mineral sigue siendo beneficioso para ambas partes, sin embargo tenemos la preocupación de que las potencias occidentales pueden intentar cortar o suministro de líneas como lo hicieron en la Gran Guerra. Debemos estar vigilantes para proteger nuestras líneas de suministro.", "", "", "", "", "", ""
1339, "Las reglas de la guerra", "", "Esperamos que las potencias occidentales continuarán su política de evitar los objetivos civiles y por ahora, esta es una buena política para nosotros como well.¶¶This embargo, no significa que una gran parte de nuestros compromisos es probable que se produzca en el aire o en mar. Nuestros activos navales son cada vez de mayor importancia y hay que tener cuidado en el usuario de nuestros medios aéreos para no perder lo que tenemos.", "", "", "", "", "", ""
134, "Ayuda de las Naciones Unidas", "", " %s ha solicitado ayuda (%s) de la ONU.", "", "", "Recibido", "Condena acción", "Apoyar acción", ""
1340, "Operación Weserübung", "Añadir Noruega y Denmark¶to nuestro Imperio", "La falta de voluntad potencias occidentales a reconocer nuestro derecho a gobernar nuestro pueblo y las tierras significa que el fin de este conflicto aún no está a la vista. En su desesperación por atacarnos económicamente, que amenazan la autonomía de Dinamarca y Noruega. Debemos avanzar en estas regiones para protegerlos de la agresión occidental.", "", "", "", "", "", ""
1341, "Sudetes", "Sudetes", "Estación tropas suficientes alrededor de Sudetes (Checoslovaquia) y que presionará a Francia y el Reino Unido de acuerdo con las exigencias de este land.¶¶In en particular, las tropas de posición en las zonas de batalla de Dresde, Nürnberg, München, y Breslau.", "", "", "", "", "", ""
1342, "Klaipeda Controversias", "", "Nuestra anexión de Austria ha llevado a Polonia a hacer demandas similares de Lituania relacionados con sus disputas fronterizas pasadas. Ambas naciones necesitan que se les recuerde que la región de Memel era territorio alemán una vez y debe ser otra vez! Esto es sin embargo, una injusticia más que Versalles visitó sobre nosotros.", "", "", "", "", "", ""
1343, "Recursos en Escandinavia", "", "Los soviéticos han movido contra Finlandia y deben abrumarlos. Si bien no tenemos ningún interés en la propia Finlandia, cualquier conflicto en Escandinavia es de gran preocupación debido a nuestra dependencia de las importaciones procedentes de Suecia. Tendremos que vigilar de cerca esta situación.", "", "", "", "", "", ""
1344, "Tecnología Naval", "Las primeras investigaciones Naval¶Electronics Tecnología", "Ser capaz de mantener el oeste de dominar los océanos será fundamental en cualquier conflicto futuro. Debemos mirar para modernizar nuestras capacidades de construcción naval.", "", "", "", "", "", ""
